name,category,season,current_price,cost,discount_percent,rating,review_count,views,add_to_cart,sales_volume,stock_level,conversion_rate,margin_percent,commercial_success,competitive_price
Produs Electronics 1189,Electronics,holiday,111.14,72.53,30,4.0,45,596,59,21,35,3.52,34.74,0,123.64
Produs Beauty 415,Beauty,holiday,77.12,43.63,25,4.5,12,188,18,9,35,4.78,43.43,0,92.81
Produs Beauty 1141,Beauty,normal,60.48,27.0,25,4.0,118,1455,145,54,49,3.71,55.35,0,65.74
Produs Sports 868,Sports,offseason,84.12,63.81,10,3.7,699,1245,124,37,48,2.97,24.15,1,100.55
Produs Fashion 474,Fashion,promo,181.91,91.63,10,3.6,104,2000,200,41,29,2.05,49.63,0,204.67
Produs Sports 1144,Sports,normal,100.17,74.15,25,4.4,356,13348,1334,303,24,2.27,25.98,1,111.52
Produs Fashion 618,Fashion,holiday,31.97,20.22,0,3.8,99,1157,115,42,62,3.63,36.74,0,34.38
Produs Home 493,Home,promo,75.8,46.54,0,3.9,60,20000,2000,362,51,1.77,38.6,1,80.76
Produs Fashion 891,Fashion,offseason,28.69,23.53,0,3.9,115,614,61,19,76,3.09,18.0,0,33.14
Produs Electronics 96,Electronics,promo,205.63,114.23,0,3.9,321,884,88,36,89,4.07,44.45,0,251.72
Produs Fashion 1004,Fashion,offseason,144.6,74.86,15,3.6,859,1484,148,57,1,3.84,48.23,1,154.63
Produs Automotive 778,Automotive,offseason,123.38,82.79,0,4.1,1140,921,92,27,82,2.93,32.9,0,133.63
Produs Books 1189,Books,normal,27.03,20.7,10,4.7,253,2640,264,99,97,3.75,23.4,1,32.13
Produs Sports 1003,Sports,normal,111.54,55.17,5,4.2,17,898,89,30,64,3.34,50.54,0,127.55
Produs Fashion 699,Fashion,normal,213.11,118.34,0,3.6,15,620,62,19,66,3.06,44.47,0,230.43
Produs Fashion 1019,Fashion,promo,92.22,39.37,30,4.2,269,4730,473,202,2,4.27,57.31,1,106.98
Produs Toys 435,Toys,promo,50.91,36.07,0,4.2,14223,417,41,16,26,3.83,29.15,0,57.74
Produs Automotive 244,Automotive,offseason,286.26,201.21,25,3.6,101,2090,209,46,59,2.2,29.71,0,302.89
Produs Garden 118,Garden,offseason,84.42,45.7,0,4.7,355,109,10,3,25,2.73,45.86,0,89.14
Produs Beauty 214,Beauty,normal,75.71,35.23,0,4.4,62,468,46,21,59,4.48,53.47,0,85.22
Produs Automotive 994,Automotive,offseason,82.36,49.49,20,3.3,82,7942,794,220,23,2.77,39.91,1,89.98
Produs Toys 116,Toys,offseason,65.23,32.18,0,4.5,238,5391,539,172,62,3.19,50.67,1,70.0
Produs Beauty 174,Beauty,offseason,31.64,16.04,5,4.6,488,248,24,8,91,3.22,49.3,1,36.07
Produs Beauty 1161,Beauty,normal,35.75,21.79,0,4.0,586,239,23,8,32,3.34,39.05,1,39.44
Produs Beauty 858,Beauty,normal,44.24,27.19,0,3.6,228,1356,135,46,70,3.39,38.55,0,46.79
Produs Fashion 749,Fashion,offseason,164.4,63.18,0,3.6,15,20000,2000,2000,3,2.89,61.57,1,193.17
Produs Sports 214,Sports,offseason,140.79,90.44,0,4.3,97,288,28,10,86,3.47,35.76,0,167.0
Produs Home 905,Home,promo,44.29,35.44,0,4.0,34,1885,188,79,27,4.19,19.99,0,49.98
Produs Health 1004,Health,offseason,68.19,42.73,15,4.2,940,1045,104,41,81,3.92,37.33,1,77.54
Produs Garden 47,Garden,normal,104.8,46.08,0,3.9,298,1010,101,30,15,2.97,56.03,0,108.58
Produs Home 805,Home,normal,77.69,42.35,0,4.4,98,528,52,21,15,3.97,45.49,0,85.45
Produs Electronics 857,Electronics,holiday,240.9,167.88,5,4.5,22,2122,212,59,1,2.78,30.31,0,254.57
Produs Sports 377,Sports,normal,149.91,108.15,5,3.4,655,3346,334,86,30,2.57,27.86,1,174.21
Produs Garden 950,Garden,normal,102.59,63.7,0,4.5,116,2566,256,58,97,2.26,37.91,0,110.56
Produs Garden 1059,Garden,offseason,90.65,55.82,0,4.1,279,557,55,19,35,3.41,38.42,0,91.73
Produs Beauty 1120,Beauty,normal,90.52,52.77,10,4.2,215,1157,115,44,1,3.8,41.7,0,107.01
Produs Garden 162,Garden,offseason,129.41,75.37,25,4.0,374,744,74,23,58,3.09,41.76,1,153.91
Produs Toys 832,Toys,holiday,99.3,51.53,0,4.3,713,1813,181,72,130,3.97,48.11,1,116.52
Produs Sports 263,Sports,promo,94.32,61.73,15,4.3,838,289,28,9,97,3.11,34.55,1,112.86
Produs Beauty 9,Beauty,holiday,77.78,31.91,0,4.1,248,723,72,32,35,4.42,58.98,1,90.29
Produs Garden 530,Garden,normal,119.37,64.46,0,4.5,18,6389,638,177,87,2.77,46.0,0,130.37
Produs Automotive 1012,Automotive,offseason,250.03,154.59,15,3.8,74,4774,477,74,41,1.55,38.17,0,257.54
Produs Health 494,Health,normal,45.27,28.82,0,4.3,883,1246,124,51,48,4.09,36.33,1,49.19
Produs Books 499,Books,offseason,53.53,38.71,0,4.6,832,999,99,34,53,3.4,27.69,0,62.0
Produs Health 1118,Health,holiday,65.75,40.83,0,4.0,228,1721,172,73,8,4.24,37.9,0,81.67
Produs Beauty 78,Beauty,promo,59.16,27.92,0,4.0,54,548,54,22,43,4.01,52.8,0,66.63
Produs Fashion 72,Fashion,holiday,79.55,46.68,0,3.5,141,247,24,8,60,3.23,41.32,0,90.7
Produs Home 339,Home,offseason,70.19,39.35,0,4.0,653,696,69,22,33,3.16,43.94,0,72.88
Produs Electronics 102,Electronics,promo,188.5,121.22,0,3.6,205,2028,202,86,8,4.24,35.69,0,207.18
Produs Books 900,Books,holiday,84.86,66.17,0,4.7,381,1161,116,59,68,5.08,22.02,0,98.31
Produs Electronics 725,Electronics,offseason,140.03,84.93,0,4.0,1111,2316,231,60,56,2.59,39.35,1,170.88
Produs Sports 17,Sports,offseason,24.62,17.38,10,4.9,552,968,96,34,49,3.51,29.39,1,27.95
Produs Beauty 1178,Beauty,offseason,100.1,50.17,0,4.1,358,1916,191,78,59,4.07,49.88,0,120.54
Produs Electronics 813,Electronics,promo,80.56,49.86,0,3.9,192,167,16,6,90,3.59,38.11,0,92.23
Produs Electronics 305,Electronics,promo,146.0,57.2,0,4.2,107,902,90,35,17,3.88,60.82,0,161.07
Produs Health 538,Health,normal,66.01,43.84,25,4.7,326,338,33,12,42,3.54,33.58,0,74.47
Produs Sports 604,Sports,holiday,104.93,52.93,0,4.1,217,547,54,15,48,2.74,49.56,0,117.73
Produs Home 1041,Home,holiday,173.01,106.42,0,4.1,78,852,85,29,76,3.4,38.49,0,209.56
Produs Health 298,Health,holiday,50.7,24.27,20,4.5,522,751,75,29,15,3.86,52.14,1,59.93
Produs Books 366,Books,holiday,18.3,10.3,0,4.5,118,3008,300,111,20,3.69,43.69,0,21.56
Produs Electronics 100,Electronics,offseason,309.76,218.78,10,4.3,412,240,24,8,48,3.33,29.37,1,361.27
Produs Sports 300,Sports,normal,101.64,62.36,0,4.7,778,5036,503,139,88,2.76,38.65,1,119.73
Produs Electronics 851,Electronics,holiday,129.71,72.87,15,3.6,438,18259,1825,661,21,3.62,43.82,1,143.32
Produs Sports 903,Sports,normal,66.38,43.31,20,4.0,63,1033,103,31,44,3.0,34.75,0,76.4
Produs Electronics 386,Electronics,offseason,122.57,72.68,0,3.8,180,1189,118,42,34,3.53,40.7,0,143.6
Produs Home 1186,Home,promo,104.37,73.33,0,4.5,154,167,16,8,66,4.77,29.74,0,106.45
Produs Home 444,Home,promo,146.41,85.2,0,3.7,283,2346,234,84,67,3.58,41.81,1,152.67
Produs Garden 181,Garden,normal,102.73,46.11,15,4.1,87,323,32,11,17,3.4,55.12,0,121.14
Produs Toys 684,Toys,promo,97.17,51.95,5,4.2,410,1855,185,64,70,3.45,46.54,1,99.04
Produs Garden 1187,Garden,offseason,47.05,27.71,0,4.2,66,3862,386,129,60,3.34,41.1,0,53.89
Produs Garden 302,Garden,offseason,81.67,56.93,15,3.9,218,478,47,11,7,2.3,30.29,0,98.52
Produs Toys 1054,Toys,promo,110.8,60.86,0,4.5,615,176,17,9,31,5.09,45.07,0,114.62
Produs Books 413,Books,normal,33.14,27.17,0,4.5,512,13188,1318,517,17,3.92,18.0,1,36.74
Produs Toys 1102,Toys,holiday,96.18,71.76,30,3.1,126,1859,185,53,23,2.85,25.39,0,110.37
Produs Sports 586,Sports,offseason,155.26,84.6,15,4.3,260,880,88,34,53,3.86,45.51,0,199.5
Produs Garden 1118,Garden,promo,81.93,48.25,0,4.7,393,1510,151,37,60,2.45,41.11,1,94.59
Produs Garden 732,Garden,normal,115.47,73.0,5,4.2,161,311,31,9,72,2.89,36.78,0,140.19
Produs Health 321,Health,promo,59.86,37.46,10,4.3,117,2435,243,94,60,3.86,37.42,1,63.94
Produs Automotive 139,Automotive,promo,73.54,60.3,0,4.3,118,873,87,29,1,3.32,18.0,0,85.16
Produs Garden 845,Garden,promo,294.88,198.99,0,3.8,167,336,33,10,10,2.97,32.52,0,328.83
Produs Fashion 333,Fashion,promo,97.1,60.09,5,3.6,459,2454,245,67,86,2.73,38.12,1,104.07
Produs Health 1046,Health,promo,35.41,12.61,0,4.6,175,2627,262,93,97,3.54,64.38,0,38.91
Produs Health 1199,Health,holiday,64.95,24.07,5,5.0,791,1066,106,45,39,4.22,62.94,1,77.94
Produs Electronics 462,Electronics,offseason,74.15,52.0,0,4.1,206,5136,513,150,30,2.92,29.87,1,81.3
Produs Garden 968,Garden,offseason,50.93,31.26,0,3.4,327,1596,159,42,85,2.63,38.62,0,58.61
Produs Electronics 120,Electronics,promo,87.39,55.48,0,3.5,1872,5030,503,167,13,3.32,36.52,1,92.15
Produs Beauty 371,Beauty,holiday,158.07,67.53,0,5.0,1132,976,97,41,59,4.2,57.28,1,167.79
Produs Toys 536,Toys,offseason,130.03,76.33,15,4.3,61,2541,254,107,94,4.21,41.3,1,168.5
Produs Health 219,Health,holiday,157.03,98.96,0,4.5,199,6073,607,215,92,3.54,36.98,1,178.15
Produs Electronics 358,Electronics,holiday,115.57,72.45,0,4.0,1842,649,64,23,23,3.54,37.31,0,119.81
Produs Home 709,Home,promo,80.36,42.6,0,4.6,65,2435,243,94,122,3.86,46.99,0,80.8
Produs Home 310,Home,holiday,170.75,94.68,0,4.4,378,1433,143,43,15,3.0,44.55,1,175.72
Produs Beauty 847,Beauty,holiday,29.73,17.37,0,4.5,253,867,86,40,13,4.61,41.58,0,30.58
Produs Sports 566,Sports,promo,87.47,55.39,5,3.9,184,482,48,14,26,2.9,36.68,0,87.75
Produs Beauty 951,Beauty,normal,159.0,116.64,0,4.6,344,2110,211,92,67,4.36,26.64,0,174.92
Produs Toys 923,Toys,holiday,53.43,27.89,20,4.7,536,744,74,21,31,2.82,47.81,1,60.73
Produs Home 449,Home,holiday,103.18,49.85,0,4.7,613,1395,139,36,38,2.58,51.69,1,106.85
Produs Beauty 782,Beauty,offseason,63.77,31.24,0,4.5,639,269,26,13,46,4.82,51.01,1,67.82
Produs Beauty 203,Beauty,holiday,126.43,72.33,0,4.1,206,388,38,19,102,4.89,42.79,0,132.24
Produs Garden 992,Garden,normal,128.42,72.74,0,3.9,122,482,48,18,58,3.73,43.36,0,148.32
Produs Sports 784,Sports,normal,28.84,20.45,0,4.2,143,1887,188,47,60,2.49,29.09,0,33.22
Produs Electronics 397,Electronics,holiday,84.33,62.18,0,3.8,334,384,38,13,1,3.38,26.27,0,94.82
Produs Electronics 1040,Electronics,holiday,198.78,159.04,0,4.5,211,796,79,27,70,3.39,19.99,0,221.28
Produs Garden 1010,Garden,offseason,145.37,102.17,5,3.8,214,2125,212,78,63,3.67,29.72,1,179.44
Produs Beauty 387,Beauty,promo,195.11,97.32,10,4.4,23,576,57,24,13,4.16,50.12,0,225.31
Produs Home 92,Home,promo,71.77,53.81,15,4.8,690,1136,113,40,50,3.52,25.03,1,82.49
Produs Sports 626,Sports,holiday,59.37,33.21,30,3.9,93,1886,188,63,76,3.34,44.07,1,61.48
Produs Electronics 380,Electronics,promo,161.74,106.28,15,3.9,149,1647,164,42,33,2.55,34.29,1,163.18
Produs Toys 603,Toys,normal,178.58,112.18,0,5.0,80,1486,148,55,111,3.7,37.18,0,186.81
Produs Beauty 943,Beauty,offseason,98.38,48.57,15,4.4,774,2081,208,56,59,2.69,50.63,1,101.44
Produs Home 529,Home,offseason,79.76,43.29,0,4.4,5447,1128,112,36,88,3.19,45.72,0,92.51
Produs Fashion 60,Fashion,normal,347.77,251.47,0,4.3,518,4322,432,134,7,3.1,27.69,0,405.42
Produs Automotive 479,Automotive,promo,120.04,74.62,0,4.2,225,2039,203,72,1,3.53,37.84,0,129.17
Produs Electronics 1054,Electronics,holiday,116.98,80.95,15,3.7,180,530,53,21,54,3.96,30.8,0,129.05
Produs Beauty 587,Beauty,holiday,91.99,50.91,0,4.3,94,2320,232,94,1,4.05,44.66,0,106.22
Produs Toys 1005,Toys,offseason,62.95,35.64,25,4.2,81,117,11,5,53,4.26,43.38,0,74.9
Produs Sports 43,Sports,offseason,57.72,40.64,5,4.7,544,2664,266,93,43,3.49,29.59,1,66.77
Produs Garden 720,Garden,normal,92.43,71.38,15,4.5,123,1067,106,33,101,3.09,22.77,0,104.93
Produs Garden 688,Garden,offseason,93.2,65.06,5,4.2,344,1545,154,51,52,3.3,30.19,1,106.17
Produs Beauty 1046,Beauty,promo,89.41,54.03,0,4.3,508,2447,244,93,34,3.8,39.57,1,91.62
Produs Health 208,Health,holiday,37.14,21.22,0,3.5,242,4070,407,162,56,3.98,42.87,0,42.44
Produs Toys 83,Toys,promo,42.0,24.07,25,4.2,259,939,93,39,27,4.15,42.69,1,43.42
Produs Toys 642,Toys,offseason,58.27,38.45,0,4.2,44,1206,120,38,81,3.15,34.01,0,68.64
Produs Home 220,Home,offseason,89.29,51.33,20,3.8,17,251,25,10,19,3.97,42.51,0,100.56
Produs Fashion 979,Fashion,promo,276.51,166.87,0,4.1,507,835,83,29,50,3.47,39.65,1,299.85
Produs Home 322,Home,normal,360.64,185.3,0,4.9,37,197,19,7,1,3.55,48.62,0,448.68
Produs Garden 5,Garden,normal,131.13,99.27,0,4.4,179,590,59,19,72,3.22,24.3,0,141.68
Produs Fashion 564,Fashion,holiday,63.63,39.5,5,4.3,238,2693,269,108,54,4.01,37.92,1,71.38
Produs Garden 264,Garden,normal,258.86,176.9,0,3.9,26,1294,129,33,112,2.55,31.66,0,274.77
Produs Toys 421,Toys,holiday,47.73,27.6,0,3.8,40,798,79,32,62,4.01,42.18,0,56.38
Produs Beauty 297,Beauty,holiday,143.92,88.94,0,4.1,178,1094,109,44,65,4.02,38.2,0,155.81
Produs Toys 267,Toys,holiday,146.48,95.26,0,4.2,163,80,8,4,12,4.97,34.97,0,161.68
Produs Sports 964,Sports,offseason,61.78,39.72,0,4.1,52,548,54,17,54,3.1,35.71,0,67.39
Produs Home 103,Home,promo,129.88,79.72,0,4.0,868,460,46,17,66,3.69,38.62,1,133.23
Produs Home 295,Home,offseason,138.22,88.14,0,3.9,160,5110,511,208,104,4.07,36.23,0,146.3
Produs Health 919,Health,normal,106.92,61.82,0,4.5,804,393,39,15,22,3.81,42.18,0,126.58
Produs Books 467,Books,normal,62.14,40.25,0,4.5,67,164,16,6,47,3.64,35.22,0,73.36
Produs Home 61,Home,offseason,124.88,83.25,5,4.2,251,4798,479,119,1,2.48,33.34,1,135.87
Produs Beauty 886,Beauty,promo,84.58,49.87,5,4.9,130,485,48,27,98,5.56,41.04,0,90.31
Produs Garden 219,Garden,offseason,135.91,102.46,0,3.5,83,1092,109,40,70,3.66,24.61,0,145.3
Produs Home 654,Home,normal,151.46,90.03,0,4.0,93,2599,259,91,89,3.5,40.56,0,167.84
Produs Beauty 1152,Beauty,offseason,91.68,41.94,0,4.9,225,1960,196,79,76,4.03,54.25,0,104.2
Produs Home 776,Home,normal,118.12,57.35,0,3.6,36,3512,351,85,6,2.42,51.45,0,139.29
Produs Electronics 555,Electronics,holiday,176.79,129.41,0,4.3,2335,302,30,12,52,3.97,26.8,0,187.23
Produs Books 1086,Books,offseason,43.15,22.91,0,4.1,1534,813,81,37,12,4.55,46.91,1,49.51
Produs Toys 258,Toys,holiday,52.41,25.74,20,5.0,2899,1178,117,41,73,3.48,50.88,1,56.89
Produs Health 1173,Health,promo,65.87,42.43,0,4.8,703,3032,303,138,57,4.55,35.59,1,79.09
Produs Sports 221,Sports,offseason,72.96,47.14,5,4.2,27,2676,267,91,24,3.4,35.39,1,80.08
Produs Electronics 669,Electronics,normal,156.86,126.32,0,4.1,205,6185,618,253,64,4.09,19.47,1,190.82
Produs Home 143,Home,holiday,66.3,25.6,5,4.2,272,1264,126,45,31,3.56,61.39,1,75.85
Produs Electronics 48,Electronics,normal,67.78,38.4,0,4.9,289,865,86,31,42,3.58,43.34,1,73.27
Produs Garden 461,Garden,normal,72.05,47.23,5,3.8,990,652,65,28,74,4.29,34.45,1,80.79
Produs Garden 440,Garden,normal,125.15,77.07,20,3.9,60,303,30,10,16,3.29,38.42,0,135.74
Produs Books 840,Books,normal,54.91,42.82,0,4.9,432,4099,409,173,23,4.22,22.02,0,66.61
Produs Automotive 1151,Automotive,normal,140.58,83.08,0,4.8,75,1382,138,39,74,2.82,40.9,0,151.39
Produs Electronics 1179,Electronics,normal,119.33,68.57,0,4.1,199,14719,1471,315,1,2.14,42.54,1,133.87
Produs Toys 402,Toys,normal,40.49,26.23,0,3.6,556,99,9,5,63,5.04,35.21,0,44.81
Produs Automotive 162,Automotive,holiday,104.95,72.79,5,5.0,45,1980,198,62,81,3.13,30.64,1,119.03
Produs Fashion 592,Fashion,promo,66.05,40.46,15,3.8,224,173,17,5,58,2.88,38.75,0,72.46
Produs Beauty 584,Beauty,promo,47.38,26.21,0,3.8,185,304,30,14,31,4.6,44.68,0,52.1
Produs Sports 73,Sports,promo,135.53,77.54,0,4.0,3188,1533,153,46,29,3.0,42.79,1,149.01
Produs Sports 1048,Sports,holiday,97.72,73.23,0,3.7,2247,431,43,15,52,3.48,25.06,0,103.76
Produs Beauty 1019,Beauty,holiday,37.13,18.81,5,4.0,222,254,25,12,64,4.72,49.35,1,43.21
Produs Garden 848,Garden,promo,159.62,92.39,25,3.7,83,217,21,5,57,2.3,42.12,0,189.03
Produs Home 315,Home,offseason,66.35,39.96,0,4.0,1057,555,55,21,58,3.78,39.78,0,80.36
Produs Fashion 823,Fashion,promo,301.11,195.66,25,4.0,95,440,44,17,82,3.86,35.02,0,325.23
Produs Sports 339,Sports,promo,134.9,80.75,25,4.3,2696,938,93,26,43,2.77,40.14,1,146.39
Produs Sports 301,Sports,normal,103.16,72.47,0,4.5,234,912,91,24,1,2.63,29.75,0,122.9
Produs Home 821,Home,promo,61.08,26.44,15,4.2,145,532,53,18,47,3.38,56.72,1,69.77
Produs Home 714,Home,holiday,106.77,61.16,0,3.9,1126,470,47,20,2,4.25,42.72,1,116.59
Produs Fashion 604,Fashion,promo,127.39,74.15,10,3.6,59,3217,321,120,70,3.73,41.79,1,142.45
Produs Books 683,Books,holiday,26.11,17.97,0,3.8,63,518,51,25,79,4.82,31.16,0,32.12
Produs Electronics 246,Electronics,promo,292.34,172.89,0,3.6,386,4104,410,181,62,4.41,40.86,1,328.89
Produs Health 963,Health,holiday,70.13,42.02,0,5.0,158,456,45,18,49,3.94,40.08,0,75.0
Produs Fashion 1130,Fashion,holiday,178.1,114.66,25,3.9,226,125,12,4,64,3.2,35.62,0,192.78
Produs Health 1134,Health,holiday,110.75,72.85,0,4.6,100,1214,121,39,49,3.21,34.22,0,125.19
Produs Toys 942,Toys,normal,87.84,42.73,20,4.7,503,5281,528,216,121,4.09,51.36,1,102.44
Produs Garden 259,Garden,normal,73.44,36.27,0,4.1,175,1485,148,37,37,2.49,50.61,0,75.02
Produs Toys 490,Toys,holiday,120.08,58.07,10,4.4,263,2688,268,100,74,3.72,51.64,1,138.43
Produs Automotive 65,Automotive,holiday,23.7,14.51,0,3.8,248,270,27,7,70,2.59,38.78,0,27.02
Produs Beauty 840,Beauty,holiday,102.94,52.12,30,5.0,600,2544,254,129,44,5.07,49.37,1,113.28
Produs Electronics 1023,Electronics,promo,291.57,155.52,0,4.6,825,648,64,19,29,2.93,46.66,1,316.12
Produs Fashion 289,Fashion,promo,203.03,109.03,0,4.0,163,819,81,15,22,1.83,46.3,0,240.89
Produs Toys 935,Toys,holiday,105.82,65.83,5,4.1,158,4703,470,230,36,4.89,37.79,1,122.53
Produs Automotive 827,Automotive,offseason,132.19,89.82,0,4.0,86,529,52,19,54,3.59,32.05,0,144.19
Produs Toys 917,Toys,offseason,87.78,61.76,0,4.4,543,363,36,15,18,4.13,29.64,0,98.52
Produs Garden 660,Garden,promo,83.72,58.73,5,4.2,45,12962,1296,420,3,3.24,29.85,1,85.57
Produs Home 1094,Home,normal,232.36,144.69,20,3.8,249,276,27,12,44,4.34,37.73,0,243.87
Produs Beauty 1173,Beauty,holiday,102.33,67.71,0,3.9,210,5580,558,226,62,4.05,33.83,0,117.22
Produs Sports 1039,Sports,promo,64.08,43.38,15,3.9,2360,1269,126,57,11,4.49,32.31,1,67.56
Produs Garden 1097,Garden,normal,333.7,192.65,0,3.7,85,900,90,27,20,3.0,42.27,0,382.4
Produs Sports 68,Sports,promo,88.15,64.68,20,3.4,88,4699,469,180,44,3.83,26.63,0,97.28
Produs Automotive 902,Automotive,offseason,53.78,40.8,0,4.5,191,499,49,11,83,2.2,24.13,0,62.51
Produs Beauty 493,Beauty,normal,30.46,15.77,0,4.2,1187,305,30,8,38,2.62,48.23,0,37.99
Produs Automotive 795,Automotive,promo,117.15,72.66,30,4.0,146,1250,125,31,4,2.48,37.98,0,130.41
Produs Garden 708,Garden,holiday,75.71,39.67,0,3.7,271,749,74,23,25,3.07,47.6,1,83.9
Produs Beauty 292,Beauty,normal,127.91,67.92,0,4.6,59,211,21,11,104,5.19,46.9,0,158.03
Produs Home 186,Home,promo,109.62,82.35,15,4.3,183,14605,1460,463,89,3.17,24.88,1,135.1
Produs Home 53,Home,promo,88.13,69.27,0,3.5,174,4063,406,89,43,2.19,21.4,0,101.37
Produs Home 72,Home,normal,113.3,72.5,10,3.7,118,279,27,11,100,3.93,36.01,1,126.62
Produs Automotive 135,Automotive,normal,57.26,32.92,5,4.3,1227,817,81,22,20,2.69,42.5,1,64.75
Produs Health 166,Health,holiday,33.17,13.96,15,4.2,1034,849,84,31,74,3.65,57.91,1,38.26
Produs Health 173,Health,promo,69.14,40.24,25,5.0,955,4166,416,170,56,4.08,41.8,1,80.34
Produs Garden 1015,Garden,normal,72.13,46.74,30,3.6,104,481,48,18,98,3.74,35.2,0,83.49
Produs Sports 466,Sports,promo,198.84,96.1,0,3.1,155,6222,622,168,97,2.7,51.67,0,226.59
Produs Fashion 1049,Fashion,offseason,236.71,154.71,5,4.5,345,276,27,8,66,2.89,34.64,0,262.76
Produs Home 80,Home,holiday,236.05,166.53,0,3.6,962,3400,340,102,97,3.0,29.45,1,259.4
Produs Books 190,Books,normal,83.03,52.7,30,3.9,1035,19467,1946,950,25,4.88,36.53,1,93.11
Produs Toys 245,Toys,normal,52.17,31.29,0,4.1,36,3597,359,136,44,3.78,40.03,0,65.59
Produs Books 878,Books,offseason,37.14,24.24,20,4.7,425,5771,577,273,51,4.73,34.73,1,40.85
Produs Home 868,Home,promo,49.36,29.83,0,4.7,118,2011,201,68,90,3.38,39.57,0,53.63
Produs Home 498,Home,normal,77.1,38.92,5,4.2,208,935,93,19,67,2.03,49.52,0,83.02
Produs Toys 138,Toys,holiday,69.53,35.52,0,3.2,195,645,64,28,61,4.34,48.91,0,80.97
Produs Home 557,Home,holiday,58.86,35.92,5,4.6,280,1928,192,86,70,4.46,38.98,0,70.74
Produs Books 1135,Books,promo,51.55,38.22,0,4.4,756,2040,204,90,74,4.41,25.85,1,54.25
Produs Sports 412,Sports,offseason,133.49,77.65,0,4.2,96,946,94,25,32,2.64,41.83,0,146.25
Produs Home 1081,Home,promo,107.53,63.17,0,4.2,89,1094,109,37,29,3.38,41.25,0,113.14
Produs Fashion 230,Fashion,normal,118.21,82.96,0,4.2,344,426,42,18,1,4.22,29.82,0,141.52
Produs Books 364,Books,normal,81.61,55.61,0,4.7,195,803,80,34,28,4.23,31.86,0,87.05
Produs Fashion 132,Fashion,offseason,188.28,125.32,0,4.2,386,3586,358,118,50,3.29,33.44,0,214.59
Produs Beauty 313,Beauty,holiday,172.33,91.77,0,3.9,52,1368,136,55,24,4.02,46.75,0,190.15
Produs Home 405,Home,normal,216.07,139.19,0,4.4,526,1547,154,54,51,3.49,35.58,0,248.62
Produs Home 865,Home,offseason,144.96,97.25,20,4.2,179,4885,488,149,50,3.05,32.91,1,165.55
Produs Electronics 1011,Electronics,promo,329.81,208.41,0,4.3,273,2364,236,70,40,2.96,36.81,1,361.88
Produs Books 508,Books,promo,33.75,21.57,5,4.3,621,1558,155,67,36,4.3,36.09,1,38.84
Produs Automotive 306,Automotive,normal,75.77,46.4,10,4.2,40,5483,548,119,96,2.17,38.76,1,88.08
Produs Fashion 23,Fashion,normal,93.71,53.95,25,4.1,252,1019,101,32,52,3.14,42.43,0,97.37
Produs Beauty 855,Beauty,promo,38.82,24.68,15,4.0,143,351,35,13,49,3.7,36.43,0,41.94
Produs Garden 707,Garden,holiday,108.48,78.57,10,3.6,2665,568,56,17,88,2.99,27.57,1,119.05
Produs Toys 438,Toys,normal,264.91,138.02,0,3.9,185,1488,148,46,24,3.09,47.9,0,320.94
Produs Books 128,Books,normal,40.21,28.04,0,3.8,1073,870,87,39,49,4.48,30.27,1,45.12
Produs Sports 773,Sports,holiday,61.39,32.99,20,5.0,173,1718,171,50,1,2.91,46.26,1,69.25
Produs Electronics 909,Electronics,holiday,160.99,110.15,10,4.2,5099,234,23,11,1,4.69,31.58,1,187.99
Produs Automotive 298,Automotive,holiday,108.63,72.9,5,4.2,50,530,53,19,69,3.58,32.89,0,121.07
Produs Toys 499,Toys,holiday,81.89,44.24,5,4.3,135,634,63,24,42,3.78,45.98,0,89.77
Produs Toys 880,Toys,normal,102.36,60.96,0,3.6,231,7499,749,255,36,3.4,40.45,1,116.69
Produs Health 583,Health,normal,86.79,46.05,20,4.9,108,4674,467,194,28,4.15,46.94,1,91.1
Produs Books 312,Books,normal,37.79,23.07,0,4.2,68,461,46,23,29,4.98,38.96,0,44.02
Produs Electronics 215,Electronics,normal,109.89,72.23,0,4.4,12,522,52,16,19,3.06,34.27,0,118.14
Produs Fashion 587,Fashion,promo,89.22,59.07,0,3.9,43,911,91,32,26,3.51,33.79,0,99.5
Produs Health 700,Health,offseason,52.56,31.55,0,5.0,202,2415,241,100,84,4.14,39.98,0,60.8
Produs Fashion 716,Fashion,promo,303.7,218.91,10,3.5,222,994,99,38,61,3.82,27.92,0,350.35
Produs Toys 62,Toys,promo,35.19,17.06,15,4.1,145,203,20,6,43,2.95,51.51,0,41.39
Produs Automotive 302,Automotive,offseason,208.54,130.11,5,4.1,28,3441,344,117,80,3.4,37.61,1,258.25
Produs Books 189,Books,offseason,84.91,55.4,0,4.6,80,3469,346,144,91,4.15,34.75,0,89.13
Produs Garden 949,Garden,promo,48.82,27.25,5,4.8,66,1022,102,27,1,2.64,44.18,0,56.26
Produs Books 456,Books,normal,28.11,16.73,0,4.0,118,1081,108,49,43,4.53,40.48,0,30.24
Produs Electronics 15,Electronics,promo,73.44,56.46,10,4.3,1206,2884,288,105,55,3.64,23.12,1,76.89
Produs Fashion 403,Fashion,promo,335.67,168.04,0,3.9,622,956,95,24,2,2.51,49.94,0,382.79
Produs Automotive 715,Automotive,promo,116.78,59.13,0,3.6,350,244,24,7,48,2.86,49.37,0,133.98
